cust_id,age,occupation,risk_tolerance,investment_goals,education,marital_status,dependents,region,financial_history,sector,income_level,account_balance,account_deposits,account_withdrawals,account_transfers,international_transfers,account_investments,account_type,loan_amount,loan_purpose,employment_status,loan_term,interest_rate,loan_status
0887,38,Developer,High,Speculation,PhD,Single,1,Europe,Average,Manufacturing,360.2343478,1000,371.1060339,166.7840095,195.2030838,43.88856605,356.9909712,checking,5000,Home Improvement,Employed,12,0.0514,approved
0888,25,Manager,High,Growth,Bachelor's,Married,3,North America,Average,Technology,38756.74229,71223.05319,12609.64044,8954.606271,15199.9132,2270.974348,22246.27956,credit,26898.01726,Small Business,Employed,36,0.110698017,pending
0889,22,Artist,High,Speculation,Bachelor's,Divorced,0,Africa,Poor,Education,440.2450421,1000,321.2251438,298.0217927,112.8923372,30.65272577,319.8401487,savings,5000,Home Improvement,Self-Employed,36,0.0541,approved
0890,83,Data Scientist,Low,Growth,Master's,Married,2,Australia,Excellent,Finance,22687.42937,33616.60923,5813.639801,4502.054312,7219.435992,1394.563289,4932.00141,checking,21206.05157,Debt Consolidation,Retired,24,0.066606052,approved
0891,72,Developer,Medium,Income Generation,PhD,Widowed,2,North America,Poor,Healthcare,20680.67703,19434.89419,5531.645501,4540.677455,3729.343075,947.7207789,2675.455053,checking,29110.35297,Home Improvement,Retired,12,0.113110353,pending
0892,41,Teacher,Medium,Income Generation,High School,Divorced,0,North America,Good,Technology,40889.93096,72987.18003,30180.32258,14970.82795,9112.4863,2470.878503,10729.63554,savings,5933.835745,Medical Expenses,Self-Employed,60,0.091133836,rejected
0893,52,Lawyer,Medium,Growth,PhD,Single,1,North America,Average,Education,11036.28859,8717.160588,1563.793921,1241.13422,1399.270402,283.9742057,1143.095502,savings,6538.942574,Small Business,Retired,12,0.097338943,pending
0894,47,Lawyer,Medium,Wealth Preservation,Master's,Single,3,Europe,Poor,Finance,10458.08431,4659.842825,1476.028999,500.764189,957.8527254,19.75271298,630.7766651,investment,12677.28126,Home Improvement,Employed,12,0.052777281,approved
0895,46,Data Scientist,Low,Income Generation,PhD,Married,4,Australia,Good,Technology,29156.33447,34834.56803,5702.394857,6191.167431,5637.183368,239.6633455,2855.090484,checking,28962.2049,Small Business,Retired,60,0.101062205,rejected
0896,81,Lawyer,Medium,Wealth Preservation,PhD,Widowed,0,North America,Good,Finance,38402.26863,24049.01045,6910.614764,5651.015907,2472.70097,596.5932995,1651.829321,savings,15094.7213,Home Improvement,Unemployed,36,0.061394721,approved
0897,79,Teacher,High,Wealth Preservation,Bachelor's,Divorced,1,Asia,Poor,Technology,54404.77553,7789.629727,3138.578349,2223.598436,1765.789933,51.83996921,2764.748186,checking,18891.71884,Medical Expenses,Self-Employed,48,0.060791719,approved
0898,73,Teacher,Low,Growth,High School,Divorced,4,Africa,Poor,Healthcare,5786.026025,6906.580865,1669.453389,1196.877714,1559.749521,153.995353,472.9225401,savings,5000,Debt Consolidation,Unemployed,24,0.096,pending
0899,31,Doctor,High,Speculation,PhD,Married,2,Australia,Good,Finance,22837.36825,40588.87724,7539.225922,9931.067045,9041.024086,540.7291242,14303.31857,checking,28691.2567,Small Business,Unemployed,48,0.082491257,approved
0900,21,Data Scientist,Medium,Wealth Preservation,PhD,Divorced,3,South America,Good,Healthcare,2071.154821,3444.222937,1588.371113,1015.482728,202.6534955,14.41907202,233.5447741,savings,5000,Home Improvement,Unemployed,12,0.077,pending
0901,49,Doctor,High,Growth,Master's,Widowed,3,Australia,Poor,Finance,9271.372914,9784.62742,3650.463946,659.0124647,1822.991917,181.0312932,1901.140566,checking,8505.736684,Medical Expenses,Retired,60,0.086505737,pending
0902,71,Artist,Medium,Speculation,Master's,Married,2,Australia,Excellent,Education,2159.96573,1683.403253,187.407,177.3269111,391.8722055,73.57834061,220.3066501,investment,5000,Medical Expenses,Unemployed,12,0.056,approved
0903,76,Student,Medium,Growth,High School,Married,4,Europe,Good,Healthcare,2853.289078,5652.142923,2147.465059,1610.608534,371.043678,16.21473322,514.4565187,checking,5000,Small Business,Unemployed,36,0.0869,rejected
0904,29,Doctor,Low,Income Generation,Master's,Divorced,3,Europe,Poor,Manufacturing,259.2702476,1000,492.8656654,112.6652607,226.2176942,30.81598956,126.8092193,savings,5000,Small Business,Retired,60,0.0793,pending
0905,74,Engineer,High,Speculation,Bachelor's,Married,1,Africa,Average,Technology,23818.58521,31532.84271,10751.42617,4212.333471,7421.519549,740.8485946,3879.361715,checking,28794.26648,Auto Purchase,Self-Employed,36,0.118294266,pending
0906,56,Manager,Low,Speculation,High School,Married,4,Asia,Average,Technology,21871.68506,4188.097956,731.9399391,1164.48971,445.369674,70.98026378,834.1670072,savings,30681.51494,Medical Expenses,Self-Employed,36,0.076781515,approved
0907,28,Doctor,High,Growth,PhD,Divorced,0,Africa,Good,Education,3300.153577,3632.016523,1419.169532,577.4034836,587.6500429,125.960604,1350.48858,credit,5000,Auto Purchase,Retired,36,0.0619,approved
0908,57,Artist,High,Wealth Preservation,PhD,Widowed,0,Australia,Good,Healthcare,10571.41702,2746.493072,1339.64403,164.3457936,259.7571374,16.44836997,738.2309019,credit,12419.66293,Home Improvement,Retired,24,0.083519663,pending
0909,53,Doctor,Low,Growth,High School,Widowed,3,Asia,Average,Retail,700.7761563,1000,325.247037,269.8832355,172.4690248,22.94258571,81.20840364,credit,5000,Auto Purchase,Self-Employed,12,0.0903,rejected
0910,51,Lawyer,Medium,Wealth Preservation,Master's,Married,4,Europe,Good,Retail,325.9679221,1000,357.3301344,231.8562899,84.73845651,2.010154054,51.85505007,savings,5000,Medical Expenses,Unemployed,12,0.0968,pending
0911,75,Engineer,Low,Income Generation,PhD,Widowed,2,Asia,Average,Retail,815.8250962,1274.256417,509.1112038,260.7344288,150.5879187,17.94787515,107.8137836,investment,5000,Home Improvement,Retired,60,0.0823,pending
0912,55,Manager,Low,Growth,Bachelor's,Widowed,2,South America,Poor,Education,1646.104207,1611.507633,641.7045984,214.5857159,273.9820826,34.40366908,263.6064621,credit,5000,Auto Purchase,Retired,36,0.0467,approved
0913,64,Developer,High,Income Generation,Master's,Single,0,Australia,Average,Manufacturing,103.1199523,1000,104.0184591,120.3787394,70.39021304,0.098358164,176.9670975,checking,5000,Small Business,Retired,60,0.0656,approved
0914,72,Retiree,Low,Income Generation,High School,Married,4,Europe,Average,Finance,15175.55487,7204.607305,3299.883822,1823.79516,1134.380295,286.0212666,1222.812894,credit,7180.547292,Medical Expenses,Self-Employed,48,0.078280547,rejected
0915,22,Engineer,High,Speculation,Bachelor's,Divorced,3,Asia,Average,Manufacturing,653.9596792,1000,450.8795954,127.8332407,85.82308553,8.75460884,332.9979507,checking,5000,Home Improvement,Self-Employed,60,0.0963,pending
0916,26,Lawyer,Medium,Growth,PhD,Widowed,0,North America,Good,Education,1374.604664,1000,194.6049413,267.7425088,236.3781244,36.80410432,118.6590205,checking,5000,Debt Consolidation,Self-Employed,60,0.0632,approved
0917,63,Doctor,High,Wealth Preservation,Bachelor's,Married,3,South America,Good,Retail,763.1677739,1000,169.3956117,279.0773842,184.7701616,49.04804549,382.3903249,savings,5000,Debt Consolidation,Retired,36,0.0464,approved
0918,70,Data Scientist,Low,Growth,Master's,Divorced,4,Africa,Good,Finance,36873.35942,63256.91866,7630.815259,11944.60278,5801.71975,878.8486014,9435.279171,credit,31407.8321,Small Business,Employed,60,0.106507832,pending
0919,85,Student,Medium,Speculation,PhD,Married,0,Africa,Excellent,Education,4079.155882,1005.259317,437.0030771,75.99273304,85.88445559,3.36311221,54.96258269,savings,5494.104289,Debt Consolidation,Employed,60,0.088894104,rejected
0920,63,Developer,High,Income Generation,High School,Widowed,4,Europe,Average,Finance,10292.53823,11035.75466,1793.803621,1714.321789,2531.734666,376.9615253,1904.884939,checking,9452.841188,Debt Consolidation,Retired,24,0.069452841,approved
0921,37,Engineer,Medium,Wealth Preservation,Bachelor's,Divorced,4,Australia,Poor,Healthcare,2013.62551,3609.99978,376.6528648,517.4574535,546.9932448,79.60524171,265.19355,investment,5000,Medical Expenses,Employed,12,0.0816,rejected
0922,58,Engineer,High,Wealth Preservation,Master's,Married,0,Asia,Excellent,Retail,1173.314609,1000,324.3812214,53.49690905,118.8040827,22.65345879,205.8076949,investment,5000,Auto Purchase,Self-Employed,36,0.0702,rejected
0923,22,Retiree,Low,Wealth Preservation,High School,Married,2,Asia,Average,Manufacturing,386.9151009,1000,354.7928005,187.9871117,57.78575202,0.142941228,170.2766697,savings,5000,Auto Purchase,Employed,36,0.0974,rejected
0924,20,Manager,Medium,Income Generation,PhD,Single,2,Africa,Excellent,Technology,36235.37402,38033.29414,5874.333702,9456.03636,6945.318303,1757.616244,3703.681287,investment,18999.85216,Small Business,Employed,12,0.065199852,approved
0925,54,Manager,High,Wealth Preservation,High School,Divorced,3,South America,Poor,Healthcare,9094.007475,11212.83708,4574.307057,2541.270456,2587.903679,67.46758228,716.7875316,credit,5000,Debt Consolidation,Retired,60,0.0965,rejected
0926,64,Manager,Low,Growth,Bachelor's,Widowed,1,Africa,Average,Technology,38380.63664,23013.36904,6201.836323,1552.534051,4563.653623,1.739646273,3359.374042,investment,8469.093667,Medical Expenses,Employed,12,0.067469094,approved
0927,33,Artist,Medium,Speculation,High School,Married,4,Africa,Average,Finance,6958.259641,6907.66243,2479.56396,2038.730111,1423.265838,185.0471025,493.1362221,credit,5000,Auto Purchase,Self-Employed,60,0.0572,approved
0928,39,Artist,Low,Wealth Preservation,Bachelor's,Single,2,Australia,Excellent,Finance,13237.02405,19897.6151,2448.705928,3450.640987,1098.193615,200.3603293,1904.537554,credit,5000,Small Business,Unemployed,12,0.0701,approved
0929,59,Engineer,High,Speculation,Bachelor's,Single,2,Australia,Good,Finance,14795.19091,18095.42769,8779.581095,982.3202408,1758.330438,10.54314207,2891.634342,savings,5000,Debt Consolidation,Unemployed,48,0.071,pending
0930,56,Manager,Low,Speculation,PhD,Single,4,Australia,Good,Finance,10992.40718,19964.2852,5361.881659,3818.487381,4308.608376,738.1718456,2249.611814,savings,14146.8889,Debt Consolidation,Employed,24,0.104646889,pending
0931,70,Student,Low,Wealth Preservation,High School,Divorced,4,Australia,Excellent,Finance,15106.06704,9433.336606,4462.436339,2135.430638,1743.880715,459.4892234,1371.436359,credit,5000,Small Business,Retired,36,0.0616,approved
0932,72,Retiree,Medium,Wealth Preservation,Bachelor's,Single,2,Australia,Poor,Education,3993.171565,3625.898453,488.1550121,839.6977192,430.343192,93.19640275,427.919608,investment,5906.912066,Small Business,Employed,24,0.084206912,pending
0933,29,Lawyer,Medium,Speculation,Master's,Married,1,Asia,Excellent,Healthcare,1680.61203,1200.710262,513.6743639,195.3047056,106.3301493,30.23672336,203.3324566,credit,5000,Medical Expenses,Retired,24,0.0876,pending
0934,53,Engineer,Low,Income Generation,Bachelor's,Widowed,1,Europe,Average,Technology,39670.28934,25253.51336,11204.53397,2698.538967,4008.898835,819.7841317,3196.310141,credit,18125.49807,Small Business,Employed,60,0.113625498,pending
0935,68,Data Scientist,High,Wealth Preservation,Master's,Married,4,South America,Average,Technology,42345.67825,34448.33992,5506.773031,5279.773005,6268.167488,1272.261949,11883.52311,savings,49404.06725,Medical Expenses,Retired,24,0.140504067,pending
0936,70,Retiree,Low,Income Generation,Master's,Widowed,0,Africa,Poor,Retail,645.4413371,1000,340.1947049,129.0230226,228.1264635,13.69149704,95.53355456,savings,5000,Auto Purchase,Employed,12,0.0772,pending
0937,65,Student,Low,Speculation,PhD,Widowed,3,Australia,Excellent,Education,4275.35149,6551.157721,2780.876419,1481.899035,1590.425468,330.1191013,1309.413417,savings,5719.897709,Home Improvement,Self-Employed,48,0.048119898,approved
0938,44,Lawyer,Low,Growth,PhD,Divorced,0,South America,Poor,Healthcare,19804.94427,2096.720424,279.2111871,223.6141598,519.6895302,134.8088919,314.0286543,credit,24675.54711,Debt Consolidation,Unemployed,12,0.080175547,approved
0939,55,Retiree,Low,Speculation,High School,Single,0,Europe,Excellent,Manufacturing,350.2885888,1000,202.7402927,194.4834882,99.62250297,18.22489266,172.7342602,checking,5000,Medical Expenses,Unemployed,60,0.0477,approved
0940,50,Retiree,High,Speculation,Bachelor's,Widowed,0,Africa,Excellent,Education,3961.131873,7785.298117,2706.292321,1957.78779,1397.947312,308.9126754,437.3325325,credit,5000,Home Improvement,Self-Employed,48,0.0499,approved
0941,24,Lawyer,Low,Growth,Bachelor's,Married,4,Asia,Good,Education,1043.509071,1000,497.3649494,70.07568668,96.60349256,12.12439343,149.5313849,savings,5000,Auto Purchase,Employed,24,0.0749,pending
0942,71,Artist,Low,Growth,Master's,Married,1,South America,Excellent,Manufacturing,419.1257248,1000,269.0595627,191.2173182,165.0414629,35.92534166,85.61099629,savings,5000,Medical Expenses,Self-Employed,36,0.0653,approved
0943,66,Lawyer,Low,Growth,Bachelor's,Widowed,3,Europe,Good,Retail,2308.952177,2230.358783,962.1012853,522.7310984,472.1739718,133.9596594,178.0997878,checking,5000,Medical Expenses,Employed,24,0.0838,rejected
0944,57,Student,Medium,Wealth Preservation,PhD,Single,4,South America,Average,Finance,29229.79086,42126.12721,17673.19843,10505.22518,2917.172486,391.4807903,5514.485586,savings,35611.21141,Medical Expenses,Retired,60,0.117111211,pending
0945,29,Artist,High,Growth,High School,Married,0,South America,Good,Retail,42.6228749,1000,162.9726012,162.5171971,148.5659784,19.00217563,344.166233,checking,5000,Medical Expenses,Unemployed,60,0.0838,pending
0946,60,Doctor,Low,Wealth Preservation,Bachelor's,Single,4,Australia,Good,Education,5877.68025,7835.435876,3384.461925,1466.308402,1304.484287,62.52808681,970.0220424,credit,8484.689375,Auto Purchase,Self-Employed,60,0.083684689,pending
0947,81,Lawyer,High,Wealth Preservation,High School,Married,1,Australia,Poor,Healthcare,1260.336245,1206.799682,313.7995492,180.6647521,85.99240791,20.78633336,123.7214942,checking,5000,Auto Purchase,Self-Employed,48,0.0613,approved
0948,27,Lawyer,High,Speculation,High School,Married,4,Europe,Poor,Healthcare,4480.2084,2579.319831,1009.484148,762.226649,583.6959064,28.49316409,687.9196491,credit,5929.878973,Medical Expenses,Unemployed,24,0.098729879,pending
0949,27,Teacher,Medium,Wealth Preservation,High School,Widowed,2,Australia,Excellent,Manufacturing,397.3197322,1000,149.0818993,88.06071495,203.4884432,43.93364406,146.8090338,credit,5000,Home Improvement,Retired,36,0.0517,approved
0950,68,Developer,Medium,Income Generation,Master's,Widowed,4,Australia,Good,Technology,16380.78294,4446.552306,929.6394263,1043.162775,1032.068363,288.9324352,635.1451535,credit,9956.918622,Debt Consolidation,Self-Employed,36,0.061756919,approved
0951,48,Lawyer,High,Wealth Preservation,PhD,Divorced,0,Asia,Poor,Manufacturing,442.6008549,1000,326.1656453,252.6028654,150.3308577,0.939669092,173.0524178,investment,5000,Medical Expenses,Retired,36,0.0772,rejected
0952,43,Manager,High,Growth,Bachelor's,Single,3,South America,Poor,Manufacturing,82.03795684,1000,296.0444896,254.9381321,74.79223364,8.139258238,271.419386,checking,5000,Home Improvement,Self-Employed,48,0.0617,approved
0953,35,Developer,Medium,Growth,Master's,Married,3,Europe,Average,Healthcare,4737.62886,5724.735008,1954.759824,1105.977013,1195.581277,222.1723132,694.8272798,investment,5000,Debt Consolidation,Unemployed,60,0.0899,pending
0954,42,Manager,Medium,Speculation,High School,Single,4,North America,Poor,Technology,10623.25372,4128.731333,731.2647514,1173.691598,826.6452463,140.4981349,678.5014935,savings,5000,Small Business,Self-Employed,48,0.0939,pending
0955,55,Student,Low,Wealth Preservation,Master's,Widowed,1,Europe,Good,Education,4929.345694,5329.201185,794.2534622,1278.45723,309.7840046,85.53647079,729.0855389,checking,5000,Debt Consolidation,Retired,24,0.0461,approved
0956,69,Retiree,High,Speculation,Bachelor's,Single,1,South America,Poor,Manufacturing,2001.508125,1562.034227,673.5028183,108.0167912,159.3711444,22.1155771,395.8439605,credit,5000,Debt Consolidation,Unemployed,12,0.0961,pending
0957,83,Developer,Medium,Speculation,High School,Widowed,0,Asia,Poor,Finance,18887.50602,28151.86037,13777.45123,7158.506221,5931.115276,1130.085647,2008.528262,credit,19559.25175,Home Improvement,Unemployed,60,0.069059252,approved
0958,44,Lawyer,Low,Growth,Bachelor's,Single,1,Australia,Average,Healthcare,8633.520993,10807.42371,3381.849059,2318.768137,581.049868,3.79907551,1580.806397,savings,12202.69408,Medical Expenses,Self-Employed,48,0.099602694,pending
0959,31,Doctor,Low,Wealth Preservation,Master's,Widowed,0,North America,Good,Retail,1650.8739,1000,124.3352272,149.9636978,115.2784344,1.586661635,121.6170033,savings,5000,Debt Consolidation,Retired,12,0.0731,rejected
0960,21,Data Scientist,High,Wealth Preservation,Bachelor's,Single,1,North America,Poor,Education,3904.45411,1000,127.6853664,82.76507716,66.39246761,10.14189678,70.15731537,savings,5000,Auto Purchase,Retired,48,0.0913,rejected
0961,77,Artist,High,Income Generation,Master's,Married,4,North America,Excellent,Healthcare,6200.214835,10110.65886,2334.247896,2806.424015,1369.273567,235.858588,1178.128412,savings,5000,Small Business,Unemployed,48,0.1023,pending
